Unnamed: 0,time,event_type,side,is_goal,location,bodypart
734209,78,1,1,0,3.0,3.0
734225,90,2,1,0,,
734226,90,1,1,0,3.0,3.0
734279,50,1,1,0,3.0,2.0
734280,51,1,1,0,3.0,3.0
734292,58,2,1,0,,
734293,58,1,1,0,3.0,3.0
734314,74,3,2,0,,
734316,75,1,1,0,9.0,3.0
734323,80,3,2,0,,
734325,80,1,1,0,3.0,3.0
734338,3,3,1,0,,
734340,5,1,1,0,10.0,3.0
734343,8,3,2,0,,
734344,9,1,1,0,3.0,3.0
734345,13,1,1,0,15.0,1.0
734347,17,1,2,1,3.0,3.0
734367,38,3,1,0,,
734368,39,1,2,0,3.0,3.0
734409,80,2,2,0,,
734410,81,1,2,1,3.0,3.0
734411,82,2,1,0,,
734412,83,1,1,0,3.0,3.0
734555,46,1,1,0,15.0,2.0
734556,47,1,1,0,3.0,3.0
734610,90,2,1,0,,
734611,90,1,1,0,3.0,3.0
734612,90,3,1,0,,
734613,90,1,1,1,3.0,3.0
734737,36,3,1,0,,
734739,37,1,2,0,3.0,3.0
734742,38,2,2,0,,
734743,39,1,2,0,10.0,3.0
734753,48,2,1,0,,
734754,50,1,2,0,3.0,3.0
734759,55,2,1,0,,
734760,56,1,1,0,3.0,3.0
734814,8,3,1,0,,
734816,9,1,2,0,3.0,3.0
734827,30,3,1,0,,
734829,31,1,2,0,3.0,3.0
734850,60,1,1,0,15.0,2.0
734852,62,1,1,1,3.0,3.0
734858,65,2,1,0,,
734859,65,1,1,0,3.0,3.0
734888,6,3,1,0,,
734889,10,1,2,0,3.0,3.0
734913,47,1,2,0,15.0,2.0
734914,47,1,2,0,3.0,3.0
734916,48,3,2,0,,
734917,49,1,2,0,3.0,3.0
734921,55,2,1,0,,
734922,55,1,1,0,3.0,3.0
734974,6,2,1,0,,
734975,7,1,1,0,3.0,3.0
734985,18,2,1,0,,
734986,19,1,1,0,13.0,3.0
734995,32,9,1,0,,
734996,33,1,1,0,3.0,3.0
735007,46,2,1,0,,
735008,46,1,1,0,3.0,3.0
735015,60,2,2,0,,
735016,60,1,2,0,3.0,3.0
735018,62,2,1,0,,
735019,62,1,1,0,3.0,3.0
735023,64,3,2,0,,
735024,65,1,1,0,3.0,3.0
735026,69,2,2,0,,
735027,69,1,2,0,9.0,3.0
735042,89,2,1,0,,
735043,89,1,1,0,3.0,3.0
735046,91,3,2,0,,
735047,91,1,1,0,9.0,3.0
735058,8,2,1,0,,
735059,11,1,1,0,3.0,3.0
735108,70,2,2,0,,
735109,70,1,2,1,3.0,3.0
735141,18,1,2,0,15.0,2.0
735142,20,1,2,0,3.0,3.0
735219,6,3,2,0,,
735220,6,1,2,1,13.0,3.0
735248,46,3,2,0,,
735249,47,1,1,0,3.0,3.0
735287,82,2,1,0,,
735288,83,1,1,0,3.0,3.0
735315,10,2,2,0,,
735316,10,1,2,0,3.0,3.0
735329,23,3,1,0,,
735331,24,1,2,0,12.0,3.0
735332,25,1,2,0,3.0,3.0
735338,28,3,2,0,,
735339,29,1,1,0,3.0,3.0
735385,67,2,2,0,,
735386,67,1,2,0,3.0,3.0
735391,71,2,2,0,,
735392,71,1,2,0,3.0,3.0
735410,85,3,1,0,,
735413,86,1,2,0,3.0,3.0
735423,2,3,1,0,,
735425,2,1,2,0,3.0,3.0
735437,14,1,2,0,15.0,1.0
735439,16,1,1,0,3.0,3.0
735452,25,1,1,0,9.0,2.0
735453,27,1,2,0,3.0,3.0
735456,28,3,2,0,,
735457,29,1,1,0,3.0,3.0
735460,31,3,1,0,,
735462,32,1,2,0,3.0,3.0
735472,39,3,2,0,,
735473,40,1,1,0,3.0,3.0
735498,58,2,1,0,,
735499,58,1,1,0,3.0,3.0
735517,74,1,2,0,3.0,1.0
735520,75,1,1,0,3.0,3.0
735550,89,3,2,0,,
735552,90,1,1,0,3.0,3.0
735558,90,2,1,0,,
735559,90,1,1,0,3.0,3.0
735588,22,2,1,0,,
735589,23,1,1,0,3.0,3.0
735607,35,9,1,0,,
735611,40,1,1,0,3.0,3.0
735621,52,2,1,0,,
735622,52,1,1,0,3.0,3.0
735625,56,2,1,0,,
735626,57,1,1,0,3.0,3.0
735647,75,1,1,0,3.0,1.0
735649,76,1,1,0,3.0,3.0
735666,90,2,1,0,,
735667,90,1,1,0,3.0,3.0
735669,90,3,2,0,,
735671,90,1,1,0,13.0,3.0
735674,6,3,1,0,,
735676,8,1,1,0,10.0,3.0
735680,11,2,2,0,,
735681,12,1,2,0,3.0,3.0
735685,15,2,1,0,,
735686,16,1,1,0,3.0,3.0
735753,86,3,1,0,,
735756,87,1,2,0,3.0,3.0
735766,4,3,1,0,,
735768,4,1,2,0,3.0,3.0
735781,14,2,2,0,,
735782,14,1,2,0,3.0,3.0
735791,27,3,2,0,,
735792,28,1,1,0,3.0,3.0
735803,35,2,1,0,,
735804,35,1,1,0,3.0,3.0
735811,39,2,1,0,,
735812,39,1,1,0,3.0,3.0
735819,43,3,2,0,,
735820,44,1,1,0,3.0,3.0
735863,75,2,1,0,,
735864,75,1,1,0,3.0,3.0
735868,78,1,2,0,3.0,2.0
735869,81,1,1,0,9.0,3.0
735949,71,3,1,0,,
735951,71,1,2,0,3.0,3.0
735956,75,2,2,0,,
735957,76,1,2,0,10.0,3.0
735997,26,2,1,0,,
735998,27,1,1,0,3.0,3.0
736079,9,2,2,0,,
736080,10,1,2,0,9.0,3.0
736152,79,2,1,0,,
736153,80,1,1,0,3.0,3.0
736154,80,1,1,0,3.0,3.0
736169,2,9,1,0,,
736170,4,1,1,0,3.0,3.0
736200,36,3,2,0,,
736202,36,1,1,0,13.0,3.0
736219,44,2,1,0,,
736220,45,1,1,0,13.0,3.0
736221,45,2,1,0,,
736222,45,1,1,0,3.0,3.0
736242,61,3,1,0,,
736244,61,1,2,0,13.0,3.0
736255,68,3,1,0,,
736257,69,1,1,0,3.0,3.0
736258,70,1,1,0,8.0,1.0
736259,71,1,1,0,3.0,3.0
736299,43,3,2,0,,
736301,44,1,1,0,3.0,3.0
736341,89,2,2,0,,
736342,89,1,2,0,13.0,3.0
736344,90,1,1,1,3.0,1.0
736345,90,1,2,0,3.0,3.0
736348,2,1,2,0,15.0,1.0
736349,3,1,1,0,3.0,3.0
736367,17,2,1,0,,
736368,17,1,1,0,3.0,3.0
736379,31,2,1,0,,
736380,31,1,1,0,3.0,3.0
736413,51,2,2,0,,
736414,52,1,2,0,3.0,3.0
736426,67,1,1,0,15.0,2.0
736427,67,1,1,0,3.0,3.0
736595,15,2,1,0,,
736596,15,1,1,0,3.0,3.0
736597,18,1,2,0,3.0,3.0
736614,37,3,1,0,,
736615,37,1,2,0,3.0,3.0
736635,51,9,2,0,,
736636,52,1,2,0,3.0,3.0
736680,85,2,1,0,,
736681,86,1,1,1,3.0,3.0
736699,8,2,1,0,,
736700,8,1,1,0,3.0,3.0
736702,10,3,1,0,,
736703,10,1,2,0,3.0,3.0
736713,22,2,2,0,,
736714,23,1,2,0,11.0,3.0
736715,26,1,1,0,3.0,3.0
736718,29,3,1,0,,
736720,30,1,2,1,3.0,3.0
736736,46,2,2,0,,
736737,47,1,2,0,3.0,3.0
736772,65,2,1,0,,
736774,67,1,2,0,13.0,3.0
736790,80,9,1,0,,
736792,81,1,2,0,3.0,3.0
736799,87,3,1,0,,
736803,88,1,2,0,3.0,3.0
736824,14,2,1,0,,
736825,15,1,1,0,3.0,3.0
736876,60,3,2,0,,
736878,62,1,1,0,3.0,3.0
736885,64,3,2,0,,
736886,65,1,1,0,3.0,3.0
736938,20,2,1,0,,
736939,21,1,1,1,13.0,3.0
736950,31,3,1,0,,
736952,33,1,2,0,3.0,3.0
736986,58,2,2,0,,
736987,59,1,2,0,13.0,3.0
737022,86,3,1,0,,
737023,86,1,2,0,3.0,3.0
737078,45,3,1,0,,
737079,45,1,2,0,3.0,3.0
737139,84,2,2,0,,
737140,85,1,2,0,3.0,3.0
737141,85,1,2,0,13.0,3.0
737159,5,1,1,0,15.0,1.0
737160,6,1,1,0,3.0,3.0
737168,15,2,1,0,,
737169,15,1,1,0,12.0,3.0
737195,45,3,2,0,,
737197,45,1,1,0,3.0,3.0
737203,51,2,1,0,,
737204,51,1,1,0,3.0,3.0
737217,62,3,2,0,,
737219,66,1,1,0,3.0,3.0
737258,9,2,1,0,,
737259,10,1,1,0,3.0,3.0
737278,25,2,1,0,,
737279,25,1,1,1,3.0,3.0
737317,53,3,2,0,,
737320,58,1,2,0,3.0,3.0
737324,61,1,2,0,15.0,1.0
737325,61,1,1,0,3.0,3.0
737354,79,1,1,1,15.0,2.0
737355,83,1,2,0,3.0,3.0
737357,84,1,2,0,15.0,1.0
737358,86,1,2,0,3.0,3.0
737364,87,3,2,0,,
737365,88,1,2,0,10.0,3.0
737369,90,2,2,0,,
737370,90,1,2,0,3.0,3.0
737411,40,3,2,0,,
737415,42,1,1,0,3.0,3.0
737439,66,2,1,0,,
737440,67,1,1,0,13.0,3.0
737442,67,2,1,0,,
737444,69,1,1,0,3.0,3.0
737458,77,3,2,0,,
737459,78,1,1,1,13.0,3.0
737562,6,2,1,0,,
737563,6,1,1,0,7.0,3.0
737567,21,3,2,0,,
737568,25,1,1,0,3.0,3.0
737588,43,2,2,0,,
737589,44,1,2,0,3.0,3.0
737629,75,2,1,0,,
737630,76,1,1,0,3.0,3.0
737680,30,3,2,0,,
737682,31,1,1,0,10.0,3.0
737709,61,3,2,0,,
737711,62,1,1,0,13.0,3.0
737712,62,2,1,0,,
737713,62,1,1,1,13.0,3.0
737717,66,2,1,0,,
737718,66,1,1,0,8.0,3.0
737739,86,3,2,0,,
737742,88,1,2,0,10.0,3.0
737787,29,3,2,0,,
737790,30,1,1,0,10.0,3.0
737813,50,1,1,0,15.0,1.0
737814,51,1,2,0,3.0,3.0
737850,75,3,1,0,,
737851,75,1,2,0,3.0,3.0
737868,89,3,2,0,,
737869,90,1,1,1,9.0,3.0
737899,23,1,2,0,11.0,2.0
737900,25,1,1,0,3.0,3.0
737913,36,2,2,0,,
737914,37,1,2,0,3.0,3.0
737958,78,3,1,0,,
737960,79,1,2,0,3.0,3.0
737987,14,2,2,0,,
737988,15,1,2,0,12.0,3.0
737989,15,1,2,0,10.0,3.0
738018,50,2,2,0,,
738019,50,1,2,0,3.0,3.0
738022,51,2,2,0,,
738023,52,1,1,0,3.0,3.0
738047,75,2,2,0,,
738048,76,1,2,1,3.0,3.0
738104,47,3,1,0,,
738105,47,1,2,0,3.0,3.0
738162,14,3,2,0,,
738164,15,1,1,0,3.0,3.0
738189,36,3,1,0,,
738191,37,1,2,0,3.0,3.0
738199,44,3,2,0,,
738201,46,1,1,1,12.0,3.0
738224,71,2,1,0,,
738225,71,1,1,0,3.0,3.0
738230,72,3,1,0,,
738233,75,1,2,0,3.0,3.0
738321,72,3,1,0,,
738322,73,1,2,0,3.0,3.0
738330,79,2,2,0,,
738331,79,1,2,0,3.0,3.0
738337,84,3,1,0,,
738338,85,1,1,0,3.0,3.0
738383,30,3,2,0,,
738385,32,1,2,1,3.0,3.0
738403,52,3,2,0,,
738405,54,1,1,1,3.0,3.0
738420,69,1,1,0,15.0,1.0
738421,70,1,2,0,3.0,3.0
738461,26,3,1,0,,
738463,28,1,1,1,3.0,3.0
738487,47,3,2,0,,
738489,50,1,1,0,13.0,3.0
738490,51,1,1,0,3.0,3.0
738509,63,2,1,0,,
738510,64,1,1,0,3.0,3.0
738544,3,3,2,0,,
738545,4,1,1,1,3.0,3.0
738586,53,9,2,0,,
738587,54,1,2,0,3.0,3.0
738615,77,1,1,0,12.0,1.0
738616,77,1,1,0,3.0,3.0
738621,82,3,1,0,,
738624,84,1,1,0,3.0,3.0
738644,14,2,2,0,,
738645,15,1,2,1,13.0,3.0
738664,45,2,1,0,,
738665,46,1,1,0,3.0,3.0
738690,81,2,2,0,,
738691,81,1,2,0,3.0,3.0
738767,53,2,1,0,,
738768,55,1,2,0,3.0,3.0
738862,36,2,2,0,,
738863,36,1,2,0,3.0,3.0
738955,20,1,1,0,11.0,1.0
738956,20,1,1,0,3.0,3.0
738960,25,3,2,0,,
738962,32,1,2,0,3.0,3.0
739035,93,2,2,0,,
739036,93,1,2,0,12.0,3.0
739039,2,9,2,0,,
739040,2,1,2,0,3.0,3.0
739109,57,2,1,0,,
739110,58,1,1,0,3.0,3.0
739125,65,3,2,0,,
739127,66,1,1,1,3.0,3.0
739251,85,3,1,0,,
739254,86,1,1,1,3.0,3.0
739295,34,9,2,0,,
739296,36,1,2,0,3.0,3.0
739320,64,3,1,0,,
739323,66,1,2,0,3.0,3.0
739332,78,2,2,0,,
739335,80,1,2,0,3.0,3.0
739342,84,9,2,0,,
739343,85,1,1,0,3.0,3.0
739353,3,3,2,0,,
739354,4,1,1,0,11.0,3.0
739355,6,1,2,0,3.0,1.0
739356,6,1,2,1,13.0,3.0
739367,27,3,2,0,,
739368,29,1,1,0,3.0,3.0
739391,52,3,2,0,,
739392,53,1,1,0,3.0,3.0
739401,61,1,1,0,3.0,2.0
739402,63,1,1,0,3.0,3.0
739403,64,3,1,0,,
739405,65,1,2,0,3.0,3.0
739410,68,3,2,0,,
739411,69,1,1,0,3.0,3.0
739412,74,2,2,0,,
739413,75,1,2,0,3.0,3.0
739421,81,1,1,0,15.0,1.0
739422,81,1,1,0,7.0,3.0
739428,85,3,2,0,,
739431,88,1,1,0,3.0,3.0
739487,28,3,2,0,,
739489,29,1,1,0,3.0,3.0
739523,58,1,1,0,15.0,2.0
739524,59,1,2,0,3.0,3.0
739557,84,1,1,0,3.0,1.0
739558,86,1,1,0,13.0,3.0
739559,86,1,1,1,13.0,3.0
739618,34,2,2,0,,
739620,35,1,2,0,8.0,3.0
739682,83,2,2,0,,
739683,84,1,2,0,3.0,3.0
739691,90,2,2,0,,
739692,90,1,2,0,9.0,3.0
739722,27,3,2,0,,
739723,30,1,1,1,3.0,3.0
739730,35,3,1,0,,
739731,35,1,2,0,3.0,3.0
739733,37,2,2,0,,
739734,37,1,2,0,3.0,3.0
739747,45,2,2,0,,
739748,45,1,2,0,3.0,3.0
739749,47,3,1,0,,
739751,48,1,2,0,3.0,3.0
739753,49,3,1,0,,
739755,50,1,2,0,3.0,3.0
739782,68,2,2,0,,
739783,69,1,2,0,3.0,3.0
739791,74,2,2,0,,
739793,75,1,2,0,3.0,3.0
739809,84,3,2,0,,
739810,86,1,1,0,3.0,3.0
739839,23,2,2,0,,
739840,23,1,2,0,3.0,3.0
739860,47,2,1,0,,
739861,48,1,1,0,3.0,3.0
739863,52,3,2,0,,
739865,53,1,1,0,3.0,3.0
739866,55,3,2,0,,
739869,56,1,1,0,3.0,3.0
739875,62,3,2,0,,
739879,64,1,1,0,3.0,3.0
739885,67,1,2,0,9.0,1.0
739887,69,1,1,0,3.0,3.0
739899,81,1,1,0,15.0,1.0
739900,82,1,1,0,3.0,3.0
739914,93,2,1,0,,
739915,94,1,1,0,12.0,3.0
739966,48,2,1,0,,
739967,48,1,1,0,3.0,3.0
739970,54,2,1,0,,
739971,54,1,1,0,3.0,3.0
739989,65,2,1,0,,
739990,66,1,1,0,3.0,3.0
740075,32,2,1,0,,
740076,34,1,1,0,11.0,3.0
740144,90,3,2,0,,
740146,90,1,1,0,3.0,3.0
740175,31,2,1,0,,
740176,32,1,1,0,3.0,3.0
740260,33,1,1,0,15.0,1.0
740261,34,1,1,0,3.0,3.0
740305,77,1,2,0,15.0,2.0
740307,80,1,1,1,13.0,3.0
740359,37,2,1,0,,
740360,38,1,1,0,3.0,3.0
740361,38,2,1,0,,
740362,39,1,1,0,13.0,3.0
740387,61,2,2,0,,
740388,62,1,2,0,3.0,3.0
740412,76,3,2,0,,
740413,77,1,1,0,3.0,3.0
740436,90,3,1,0,,
740438,90,1,2,0,3.0,3.0
740440,90,2,2,0,,
740441,90,1,2,1,13.0,3.0
740452,5,1,2,0,3.0,2.0
740453,5,1,2,0,3.0,3.0
740489,43,3,2,0,,
740491,47,1,1,0,3.0,3.0
740557,32,3,1,0,,
740561,34,1,1,0,3.0,3.0
740580,45,2,1,0,,
740581,45,1,1,0,3.0,3.0
740627,89,1,1,0,6.0,2.0
740628,90,1,1,0,3.0,3.0
740651,27,3,1,0,,
740654,30,1,1,1,13.0,3.0
740662,39,2,1,0,,
740663,40,1,1,0,3.0,3.0
740689,57,3,2,0,,
740690,58,1,1,0,3.0,3.0
740698,65,2,1,0,,
740699,66,1,1,1,3.0,3.0
740742,25,2,1,0,,
740743,25,1,1,1,3.0,3.0
740744,27,3,1,0,,
740746,28,1,2,0,3.0,3.0
740780,58,2,2,0,,
740781,58,1,2,0,3.0,3.0
740799,72,2,1,0,,
740800,73,1,1,0,3.0,3.0
740810,77,2,2,0,,
740811,78,1,2,0,3.0,3.0
740816,82,2,1,0,,
740817,82,1,1,0,3.0,3.0
740823,86,3,2,0,,
740824,88,1,2,0,3.0,3.0
740856,43,2,1,0,,
740857,44,1,1,0,3.0,3.0
740923,17,2,2,0,,
740924,18,1,2,0,13.0,3.0
740940,34,3,1,0,,
740942,35,1,2,0,3.0,3.0
740994,74,9,1,0,,
740995,75,1,1,0,3.0,3.0
740999,78,1,2,0,15.0,1.0
741000,81,1,1,0,3.0,3.0
741061,38,1,2,0,15.0,2.0
741062,38,1,2,0,9.0,3.0
741066,43,1,1,0,15.0,1.0
741067,45,1,2,0,3.0,3.0
741084,61,2,1,0,,
741085,62,1,1,0,3.0,3.0
741131,5,9,1,0,,
741132,13,1,1,0,3.0,3.0
741198,66,3,1,0,,
741199,67,1,2,0,3.0,3.0
741248,12,3,2,0,,
741249,14,1,2,0,3.0,3.0
741278,52,3,2,0,,
741280,53,1,1,0,3.0,3.0
741333,4,3,2,0,,
741335,5,1,1,0,3.0,3.0
741354,21,3,1,0,,
741357,24,1,1,0,3.0,3.0
741374,36,3,2,0,,
741375,37,1,1,1,3.0,3.0
741444,2,3,2,0,,
741446,4,1,2,0,3.0,3.0
741454,13,2,1,0,,
741456,15,1,2,0,3.0,3.0
741475,38,3,2,0,,
741477,39,1,1,0,3.0,3.0
741540,15,3,2,0,,
741542,17,1,1,1,13.0,3.0
741580,54,2,1,0,,
741581,55,1,1,0,12.0,3.0
741633,39,2,2,0,,
741634,40,1,2,1,13.0,3.0
741659,65,3,1,0,,
741661,67,1,1,0,3.0,3.0
741667,75,2,1,0,,
741668,77,1,1,0,3.0,3.0
741672,82,2,1,0,,
741673,83,1,1,1,13.0,3.0
741677,86,3,2,0,,
741679,87,1,1,0,3.0,3.0
741680,90,1,2,0,3.0,3.0
741689,13,2,2,0,,
741690,13,1,2,0,3.0,3.0
741720,45,2,1,0,,
741721,45,1,1,1,13.0,3.0
741732,60,2,2,0,,
741734,61,1,2,0,9.0,3.0
741754,79,9,2,0,,
741755,81,1,1,0,3.0,3.0
741774,3,1,2,1,14.0,2.0
741775,6,1,1,1,11.0,3.0
741841,69,3,2,0,,
741843,70,1,1,0,3.0,3.0
741858,82,2,1,0,,
741859,82,1,1,0,3.0,3.0
741923,47,2,1,0,,
741924,47,1,1,0,3.0,3.0
741934,64,1,1,0,3.0,1.0
741935,64,1,1,0,13.0,3.0
741951,89,2,1,0,,
741952,89,1,1,0,3.0,3.0
741982,42,2,1,0,,
741983,42,1,1,0,12.0,3.0
741984,45,1,1,0,3.0,3.0
741986,47,1,1,0,15.0,1.0
741987,49,1,1,0,3.0,3.0
741993,54,1,1,0,15.0,1.0
741994,56,1,1,0,3.0,3.0
742003,65,3,1,0,,
742004,66,1,2,0,3.0,3.0
742027,91,1,2,0,9.0,1.0
742028,93,1,2,0,3.0,3.0
742036,7,9,2,0,,
742037,8,1,2,0,3.0,3.0
742045,16,2,2,0,,
742046,16,1,2,0,3.0,3.0
742093,71,3,1,0,,
742096,73,1,2,0,3.0,3.0
742113,90,2,2,0,,
742114,90,1,2,0,3.0,3.0
742171,40,2,1,0,,
742172,40,1,1,0,3.0,3.0
742181,52,2,1,0,,
742182,52,1,1,0,9.0,3.0
742185,55,3,1,0,,
742187,55,1,2,0,3.0,3.0
742239,5,2,2,0,,
742240,5,1,2,0,8.0,3.0
742256,22,2,1,0,,
742257,22,1,1,0,3.0,3.0
742267,31,3,1,0,,
742268,32,1,2,0,10.0,3.0
742277,44,1,1,0,15.0,1.0
742278,47,1,2,0,3.0,3.0
742279,48,1,1,0,3.0,3.0
742289,54,2,1,0,,
742290,54,1,1,0,3.0,3.0
742325,78,3,2,0,,
742329,79,1,1,0,9.0,3.0
742348,87,2,1,0,,
742349,89,1,1,0,3.0,3.0
742402,38,2,2,0,,
742403,39,1,2,0,3.0,3.0
742437,63,2,1,0,,
742438,64,1,1,0,3.0,3.0
742453,74,3,1,0,,
742456,75,1,2,0,3.0,3.0
742460,78,3,2,0,,
742462,81,1,1,0,3.0,3.0
742463,81,2,1,0,,
742464,81,1,1,0,3.0,3.0
742481,13,1,1,0,3.0,1.0
742482,17,1,1,0,13.0,3.0
742510,50,1,1,0,15.0,1.0
742511,51,1,1,0,3.0,3.0
742513,53,3,2,0,,
742514,54,1,1,0,3.0,3.0
742529,72,2,2,0,,
742530,73,1,2,1,12.0,3.0
742565,19,9,1,0,,
742566,20,1,1,0,3.0,3.0
742577,30,3,2,0,,
742579,33,1,2,0,3.0,3.0
742586,38,2,1,0,,
742587,38,1,1,1,3.0,3.0
742603,53,2,1,0,,
742604,53,1,1,0,3.0,3.0
742608,60,3,1,0,,
742610,62,1,2,0,3.0,3.0
742625,72,1,1,0,15.0,1.0
742627,73,1,2,0,13.0,3.0
742654,7,3,2,0,,
742656,8,1,1,0,13.0,3.0
742667,17,2,1,0,,
742668,18,1,1,0,3.0,3.0
742728,72,2,1,0,,
742729,73,1,1,0,3.0,3.0
742734,75,3,2,0,,
742736,78,1,1,1,3.0,3.0
742743,87,1,2,0,15.0,2.0
742744,88,1,2,0,3.0,3.0
742807,65,3,1,0,,
742809,66,1,2,0,3.0,3.0
742810,66,2,1,0,,
742811,66,1,1,0,3.0,3.0
742814,73,3,2,0,,
742816,77,1,2,1,13.0,3.0
742820,80,3,1,0,,
742821,81,1,2,0,3.0,3.0
742853,21,2,2,0,,
742854,21,1,2,0,10.0,3.0
742894,56,1,1,0,15.0,1.0
742895,57,1,1,0,3.0,3.0
742917,76,2,2,0,,
742918,77,1,2,0,3.0,3.0
742955,18,3,2,0,,
742956,19,1,1,0,9.0,3.0
742999,62,2,1,0,,
743000,62,1,1,0,12.0,3.0
743014,72,3,2,0,,
743016,76,1,1,0,3.0,3.0
743048,1,3,2,0,,
743049,2,1,1,0,3.0,3.0
743082,29,1,2,1,15.0,1.0
743083,31,1,1,1,3.0,3.0
743131,65,2,1,0,,
743133,66,1,1,0,3.0,3.0
743170,90,2,2,0,,
743171,90,1,2,0,3.0,3.0
743197,31,3,1,0,,
743198,31,1,2,0,9.0,3.0
743221,55,1,1,0,15.0,1.0
743222,58,1,1,0,3.0,3.0
743297,24,3,2,0,,
743298,26,1,2,0,10.0,3.0
743307,41,3,1,0,,
743310,45,1,2,0,3.0,3.0
743317,54,2,1,0,,
743318,56,1,2,0,3.0,3.0
743397,42,1,1,0,3.0,2.0
743398,42,1,2,0,3.0,3.0
743409,52,2,2,0,,
743410,53,1,2,0,3.0,3.0
743422,66,3,2,0,,
743425,68,1,2,0,9.0,3.0
743434,78,1,2,0,15.0,1.0
743435,80,1,2,0,12.0,3.0
743437,83,1,2,0,3.0,3.0
743481,34,2,1,0,,
743482,34,1,1,0,13.0,3.0
743488,43,2,1,0,,
743489,44,1,1,0,3.0,3.0
743512,74,2,2,0,,
743513,75,1,2,0,3.0,3.0
743514,75,3,2,0,,
743517,76,1,1,0,3.0,3.0
743518,77,1,2,0,3.0,3.0
743540,90,3,1,0,,
743542,90,1,2,0,3.0,3.0
743547,90,1,2,0,15.0,1.0
743548,90,1,1,0,3.0,3.0
743566,24,2,1,0,,
743567,24,1,1,0,3.0,3.0
743616,91,3,1,0,,
743618,93,1,1,0,3.0,3.0
743646,43,1,2,0,15.0,1.0
743647,44,1,2,0,3.0,3.0
743684,78,2,1,0,,
743685,79,1,1,1,11.0,3.0
743692,83,3,2,0,,
743694,83,1,1,0,3.0,3.0
743708,4,2,1,0,,
743709,5,1,1,1,3.0,3.0
743715,14,2,1,0,,
743716,15,1,1,0,3.0,3.0
743734,36,1,1,0,15.0,1.0
743735,38,1,1,0,12.0,3.0
743748,51,3,1,0,,
743750,52,1,2,0,3.0,3.0
743800,9,3,2,0,,
743801,9,1,2,0,12.0,3.0
743811,26,1,1,0,15.0,1.0
743812,28,1,1,0,3.0,3.0
743866,79,2,1,0,,
743868,80,1,1,0,3.0,3.0
743880,88,1,2,0,3.0,2.0
743881,88,1,1,0,13.0,3.0
743914,27,3,2,0,,
743916,28,1,1,0,3.0,3.0
743926,39,3,2,0,,
743928,39,1,1,0,3.0,3.0
743936,47,3,1,0,,
743939,48,1,2,1,13.0,3.0
743991,79,2,1,0,,
743993,80,1,1,0,13.0,3.0
744082,52,2,2,0,,
744083,52,1,2,0,3.0,3.0
744085,54,2,1,0,,
744086,54,1,1,0,3.0,3.0
744097,60,3,2,0,,
744100,61,1,1,0,10.0,3.0
744101,61,2,1,0,,
744102,61,1,1,0,9.0,3.0
744115,69,1,2,0,15.0,2.0
744116,69,1,2,0,3.0,3.0
744144,88,2,2,0,,
744145,89,1,2,0,3.0,3.0
744160,6,2,1,0,,
744161,6,1,1,0,3.0,3.0
744175,24,3,2,0,,
744176,25,1,1,0,3.0,3.0
744179,28,2,2,0,,
744180,29,1,2,0,3.0,3.0
744181,30,1,2,0,3.0,3.0
744220,60,2,2,0,,
744221,60,1,2,0,3.0,3.0
744242,76,1,2,0,3.0,1.0
744243,76,1,2,1,3.0,3.0
744264,6,2,2,0,,
744265,7,1,2,0,3.0,3.0
744276,20,3,2,0,,
744278,21,1,1,0,3.0,3.0
744289,32,2,2,0,,
744290,33,1,2,0,3.0,3.0
744296,38,2,2,0,,
744297,39,1,2,0,3.0,3.0
744323,62,3,1,0,,
744325,62,1,2,0,10.0,3.0
744351,79,2,2,0,,
744352,79,1,2,0,12.0,3.0
744356,81,3,1,0,,
744358,81,1,2,0,3.0,3.0
744372,7,3,2,0,,
744373,8,1,1,0,3.0,3.0
744406,43,2,1,0,,
744407,43,1,1,0,3.0,3.0
744426,60,3,1,0,,
744428,64,1,2,0,3.0,3.0
744471,16,2,2,0,,
744472,16,1,2,0,12.0,3.0
744473,16,2,2,0,,
744474,17,1,2,0,3.0,3.0
744488,29,2,2,0,,
744489,30,1,2,0,9.0,3.0
744526,73,2,1,0,,
744527,73,1,1,0,3.0,3.0
744528,73,1,1,1,3.0,3.0
744536,85,2,2,0,,
744537,85,1,2,0,3.0,3.0
744590,46,1,2,0,15.0,1.0
744591,48,1,2,0,3.0,3.0
744595,51,2,1,0,,
744596,52,1,1,0,3.0,3.0
744652,90,2,1,0,,
744653,90,1,1,0,9.0,3.0
744667,20,3,1,0,,
744669,20,1,2,0,3.0,3.0
744683,36,2,1,0,,
744684,37,1,1,0,13.0,3.0
744749,17,1,2,0,9.0,2.0
744750,18,1,1,0,3.0,3.0
744754,23,2,1,0,,
744755,23,1,1,0,3.0,3.0
744758,30,2,1,0,,
744759,34,1,1,0,3.0,3.0
744874,52,3,2,0,,
744875,56,1,2,0,3.0,3.0
744876,56,2,2,0,,
744877,57,1,2,0,3.0,3.0
744902,75,2,1,0,,
744903,75,1,1,0,3.0,3.0
744909,79,3,2,0,,
744910,80,1,1,0,9.0,3.0
744939,21,1,2,0,15.0,1.0
744940,29,1,1,0,3.0,3.0
744945,36,3,2,0,,
744946,37,1,1,0,3.0,3.0
744965,55,3,2,0,,
744967,56,1,1,0,12.0,3.0
744969,58,3,1,0,,
744972,59,1,2,0,3.0,3.0
